country,sector,step (tC02perM$),total (tC02perM$),counterfactual (tC02perM$),change (%),output (M$),counterfactual output (M$),sector name
CRI,62T63,5.6577661464945255,36.5444808744997,30.63176016846482,-16.17951757569145,2120.9784372998583,2154.5598333754956,IT
CRI,64T66,4.266006844193661,35.369324194391965,30.388070406069136,-14.083542453187832,5625.870017687785,5826.721172737005,"Finance, insurance"
CRI,68,3.761675062592105,58.34605784401033,46.97035537010163,-19.49695128387583,6114.297385418266,6421.593822409462,Real estate
CRI,69T75,17.694584581380738,77.853112742786,66.28687180111645,-14.856491326021256,6160.0768019553325,6301.395857646941,R&D
CRI,77T82,37.006899213279816,89.41497896454013,79.86919667342012,-10.675820093751454,3999.254278156075,4111.014424261011,Administration
CRI,84,15.69513107939129,61.59057238182364,52.748582467577876,-14.356076867464182,3504.271466214036,3691.547617126846,Public sector
CRI,85,5.801325275323667,61.74457174032195,49.95061902834779,-19.10119769163802,5515.981001119551,5807.846696179293,Education
CRI,86T88,10.201626829612168,92.41576897665567,73.70490939227538,-20.246392787259794,5097.226243275247,5369.190071316193,Health
CRI,90T93,54.17768028705412,143.95583164438278,127.02146748441207,-11.763583292550479,922.8892734993606,943.9199853406756,Entertainment
CRI,94T98,13.734407728467424,104.08617091190176,84.41427455407187,-18.89962536375762,2257.1049740824305,2363.069632859014,Other service
CYP,01T02,575.013310688728,938.6304867806685,841.8600385380486,-10.30974910846173,898.2652929918083,985.5789506880473,Agriculture
CYP,03,96.60928994089493,293.78265587873466,236.03618787508012,-19.656186928710554,62.10582857684567,63.510368985852544,Fishing
CYP,05T06,111.20011703487032,750.7452740051262,576.2396488723642,-23.244318835574916,30.586591762931647,26.217137939823616,"Mining, energy"
CYP,07T08,387.5480025130184,1233.1228462374522,997.6703637608412,-19.094000504088626,61.06373386702193,53.82457433423698,"Mining, non-energy"
CYP,10T12,40.81887762445767,602.3410177721773,456.0537476436159,-24.28645332333842,1861.8836289232672,1955.2496722671415,Food products
CYP,16,15.312125985270354,330.73431619478475,242.98289597636733,-26.53229977101516,147.1919526170687,157.796756867834,Wood
CYP,17T18,24.20213685723737,352.49350635295457,267.63792739898605,-24.07294813227054,123.95599684838922,128.34028031214626,Paper
CYP,19,4132.861031035519,4296.859818292225,4258.562938669395,-0.8912759839126068,7.3621138056991455,2.165524812292233,Coke
CYP,20,28.418625413236136,422.14335407652334,317.92181469974753,-24.688660468141165,70.37638066296087,81.8326724212428,Chemicals
CYP,21,24.72622197781494,337.58833877047937,254.08550765351976,-24.73510531231109,283.1002652277649,296.69395173264684,Pharmaceuticals
CYP,22,41.621973718663575,621.2828264766745,459.3063894004079,-26.071288336560485,96.10308312232615,99.99519678091714,Plastics
CYP,23,3197.7156744118365,4519.751989256744,4083.940976443493,-9.642365639733214,400.4992304187767,234.65845299923419,Non-metallic minerals
CYP,24,27.47190587125328,653.783482149261,470.3210204989806,-28.06165445587004,72.80164723091923,93.01354840540971,Basic metals
CYP,25,14.530901649874025,577.3971567501508,406.11602433488923,-29.664353281423885,344.0942702990043,353.73645566426563,Fabricated metals
CYP,26,18.964848791178017,664.6807408046516,454.75107778300634,-31.583533286598296,52.729131194822685,52.72402116995233,Electronic
CYP,31T33,13.55930828651145,315.1841510032448,225.94049721358326,-28.31476567130521,295.0002990918885,306.57666809345056,Manufacturing nec
CYP,35,4240.163369597865,4714.674890277989,4609.0785016716845,-2.2397384987043694,824.9682135081857,587.3708323737084,Energy
CYP,36T39,16.18216450638886,544.4366170915204,383.8238582159724,-29.50072677579452,370.7785814209926,379.66228047671615,Water supply
CYP,41T43,15.912052073235266,497.7838465618565,343.04073811222815,-31.086406181804335,3582.1903886222426,3662.5882269851395,Construction
CYP,45T47,23.323139419741707,246.16134528862887,182.03465239020326,-26.050675350037523,3858.828709990051,3914.212746412795,"Wholesale, retail"
CYP,49,277.1486696794124,559.5702653394914,490.5467423090103,-12.335094858659886,519.5767317467909,516.6862712051193,Land transport
CYP,50,151.881337752135,344.4423713098429,299.5043316856254,-13.046606157461824,1942.3057787483383,2379.352859777865,Water transport
CYP,51,1173.8966469057914,1497.9727404493135,1420.7405455403505,-5.15578106486754,167.81715879269382,149.80255389573895,Air transport
CYP,52,18.36871694294139,390.08909526698534,299.9156377970691,-23.116118487803305,2939.7807243554244,2941.645134866001,Warehousing
CYP,53,87.07858796299881,303.7643511877084,247.22662906793954,-18.612362477265123,91.871034971299,92.04277390446109,Post
CYP,55T56,6.571631020664052,332.71305562090924,238.66732563169893,-28.26631789777595,2891.21527673355,2943.7952651658225,Tourism
CYP,58T60,4.451433570274181,219.48027022778192,163.6713088812765,-25.4277804964362,1572.5271172740072,1585.6390202262558,Media
CYP,61,5.363677251629358,201.83390540158626,145.66799406579094,-27.8277880141311,745.7570268205259,750.7736685205587,Telecom
CYP,62T63,2.9232521561122438,150.31992854701653,112.52560634143916,-25.142589256723994,2052.508534870852,1999.5424312594141,IT
CYP,64T66,7.5279717007125,128.698062745791,98.72195599871695,-23.291808833427368,6243.3815997942165,6160.028892049401,"Finance, insurance"
CYP,68,3.911328928084589,73.13280245516788,52.7231187857962,-27.907700763803334,2556.675795839315,2627.966346389719,Real estate
CYP,69T75,5.839824340205024,111.51862165517043,84.42949371344325,-24.29112514095644,2739.808437361024,2783.9078404128863,R&D
CYP,77T82,20.19218478437198,140.85479952594318,109.96922972883563,-21.927239896017113,643.8134426177363,649.6827349449914,Administration
CYP,84,12.268458200188546,142.8754935946775,104.44567348532702,-26.89741896421492,2363.7852064862004,2448.004461457014,Public sector
CYP,85,5.3268857882085765,78.57361641531377,57.45120137362617,-26.882325143393672,1501.8155669319106,1554.6643569096489,Education
CYP,86T88,7.6969358945279165,193.63923993601253,141.6894754343308,-26.828118370454447,1299.218304144826,1343.7703918274397,Health
CYP,90T93,8.413689024539291,238.48971843624182,176.65304439986863,-25.928444396610203,1069.685363192136,1101.543429327714,Entertainment
CYP,94T98,5.586303818508274,134.31061706729923,96.85785921075163,-27.885180393282752,716.0369593124154,737.8315039434656,Other service
CZE,01T02,776.6636896929454,1216.0218508841388,1121.5628602026366,-7.7678695175439145,12041.028213508029,12145.254723358963,Agriculture
CZE,03,12.93919990561189,699.8413294790236,551.1889467128327,-21.240869394902816,77.28453129210004,76.25889658443926,Fishing
CZE,05T06,1883.7765320612475,2271.744802725547,2180.317269705364,-4.024551213256501,2237.321859969364,1584.0383801059747,"Mining, energy"
CZE,07T08,291.4949984539918,793.6346424972495,678.0094287817727,-14.569073415400652,937.9034953369476,873.2604730541148,"Mining, non-energy"
CZE,10T12,71.71914881100038,702.7518710091017,564.4537100747672,-19.679515151734606,16996.855375576182,17601.073425514194,Food products
CZE,13T15,55.44887913775057,515.7595901024664,409.8436905602933,-20.535905017516157,3715.1337088029895,3624.5015586970785,Textiles
CZE,16,66.44754694246124,665.5958575836981,550.071913007977,-17.356469884759477,4642.64059906145,4680.70196221502,Wood
CZE,17T18,74.83642943113551,550.2597564979149,445.45264934696223,-19.046842134701848,5612.239963779726,5619.920471924995,Paper
CZE,19,649.5977064823101,1920.1623269033141,1632.5776661970897,-14.977101502143213,4245.6371153670425,3641.5133777933534,Coke
CZE,20,485.7346465756361,1322.106376316696,1144.3137117419005,-13.447682256106688,7169.984095334015,6769.101533179796,Chemicals
CZE,21,227.77230007811684,523.2672019215246,457.3180419803816,-12.603342938171295,2151.271246907326,2120.185586917642,Pharmaceuticals
CZE,22,25.332845424391174,488.89690278352066,376.6169625492743,-22.965974951975284,13697.63223147048,14717.76846927931,Plastics
CZE,23,1065.5483348819846,1773.5089613616033,1612.431710669287,-9.082404104045224,6961.545766782667,6275.047842723992,Non-metallic minerals
CZE,24,613.5284570034673,1446.4211799564116,1240.899705074086,-14.20896470062192,9731.507612802152,9031.232059135931,Basic metals
CZE,25,21.279536529682662,495.00893564834104,377.5054544490411,-23.737648502324305,18797.401881476275,19436.550478137622,Fabricated metals
CZE,26,12.349532647382867,493.90125714564465,376.13936625879035,-23.843205333678256,17247.616252517808,17666.736257498644,Electronic
CZE,27,12.870856702514644,499.33972075721323,379.3794308758453,-24.023782786487857,14528.94739815298,15000.025814196199,Electrical equipment
CZE,28,19.743833527458964,517.7668110628124,395.51631682908067,-23.611110565930232,17220.566589924954,17496.648143345956,Machinery
CZE,29T30,11.927394475519687,384.23112453432657,295.0195056583562,-23.218217676689108,62461.25266746823,64633.257472791454,Transport equipments
CZE,31T33,26.85191350616808,369.9735354207102,289.9143725991816,-21.639159333515707,10651.010027062082,11186.792907949557,Manufacturing nec
CZE,35,2822.418910599191,3925.09241645525,3647.1090210987736,-7.082212744624314,17589.87647565765,12645.703975463526,Energy
CZE,36T39,49.91281072157835,410.52453650580094,327.9947276607387,-20.103502106723894,6130.690609809913,6124.516680588186,Water supply
CZE,41T43,32.12646248950732,369.5722542258145,297.50357179502146,-19.500566291634527,40184.94100997419,41714.47756285375,Construction
CZE,45T47,51.34749687476674,262.98209889018847,218.38695873065853,-16.957481268773066,52427.09311742334,53121.11141835266,"Wholesale, retail"
CZE,49,303.19696545344203,615.356823238401,552.5979412722327,-10.19877891917912,16039.078731303289,15536.809318837322,Land transport
CZE,50,1252.1368292320954,1702.4935972089047,1610.6464302042777,-5.394861229152497,74.27303296959535,65.21764102243917,Water transport
CZE,51,488.03454715180345,999.619292575223,905.4959161847099,-9.415922350601306,2385.077054059325,2526.1532937130964,Air transport
CZE,52,56.85687399550005,389.9939543229612,327.1572002541875,-16.112237990422145,13067.900990455522,12992.802194567597,Warehousing
CZE,53,44.8163933960804,231.68137639988277,197.17344878294844,-14.894562589862005,1584.2417164744363,1622.0568220983123,Post
CZE,55T56,18.228471738647745,317.51622164236915,250.0571688675391,-21.24586026688482,10203.817558969877,10615.085954959013,Tourism
CZE,58T60,15.382249572488936,184.4368534527567,149.60882731476303,-18.883441940151528,5135.78977039165,5311.320246812508,Media
CZE,61,16.45069186449377,184.7873174380794,145.19399506361697,-21.4264284602377,6017.983973894491,6215.461614425231,Telecom
CZE,62T63,16.44416972859124,98.47978450667263,81.69785591018385,-17.04098834147196,11128.564288765552,11470.462891769139,IT
CZE,64T66,16.766772746092485,122.18573352369593,100.39818257051901,-17.83150153855857,16282.203148702123,16653.49886730275,"Finance, insurance"
CZE,68,21.77601496639813,285.7339657469215,223.6410064577579,-21.731038914764582,36048.83635556406,37526.78184856682,Real estate
CZE,69T75,19.34133051281701,207.0195218722868,167.8058730789648,-18.942005294318776,27609.269157886105,28169.515204805906,R&D
CZE,77T82,41.81814058682142,317.8272316417407,264.6892735583167,-16.71913316204504,12386.96873488542,12604.756178598904,Administration
CZE,84,22.8670851155658,192.0221146793922,151.81108636888007,-20.940831933681224,20334.904849043087,21320.348782655616,Public sector
CZE,85,13.329105869843774,155.66588863381457,119.16831693439634,-23.446094722315436,12453.948645990133,13087.478638892542,Education
CZE,86T88,15.305160711781712,219.47020340994098,170.81834457127604,-22.167865196620696,15942.335045993472,16778.34968502611,Health
CZE,90T93,18.523177044565397,252.84936657142305,198.76558373744817,-21.389724470081944,5020.736981363882,5251.286302321438,Entertainment
CZE,94T98,15.437192349622327,201.83264443070325,158.56494103042792,-21.437415895886346,4534.503322536663,4731.63169895037,Other service
DEU,01T02,1218.472758345884,1534.8731282226895,1468.4154988801438,-4.329845126645779,64283.37856837454,60822.071188906324,Agriculture
DEU,03,154.08270787429277,332.4742636161377,300.585775678402,-9.591265077453627,558.1418005073124,570.9594944692562,Fishing
DEU,05T06,1251.8416037305988,1737.321731593245,1647.6494636409475,-5.161523413977093,8741.398594048911,7143.790064751308,"Mining, energy"
DEU,07T08,221.25713967922985,378.2238627224135,345.0652813831418,-8.766919437763647,4014.344654968385,3992.5875350320684,"Mining, non-energy"
DEU,10T12,38.411208602910826,543.208616662244,417.86888902997066,-23.073957921070132,224257.4580000908,234798.11667665353,Food products
DEU,13T15,24.599427502746064,287.68369295371775,235.35331078845763,-18.190249724609515,28008.78190856621,28286.73982918212,Textiles
DEU,16,25.070507592321988,483.68038451764994,400.2535872399773,-17.24833173891679,28299.98636502089,29369.388374481896,Wood
DEU,17T18,96.10284750048596,380.91644476581223,330.39352162311593,-13.263518505681162,67292.49099478868,68388.76417889674,Paper
DEU,19,389.69616771819767,1137.0962161093657,1009.7816109771118,-11.196467223140331,67141.100163264,65086.77357588157,Coke
DEU,20,212.41399367517369,551.9651862947968,486.07427792856396,-11.937511640642029,164372.190529464,171869.77873426047,Chemicals
DEU,21,83.55132151300408,246.75921910818212,216.58184372528004,-12.229482445262548,65744.02296132514,67295.48453242534,Pharmaceuticals
DEU,22,14.46891004835701,313.97261989735983,254.30883574605727,-19.002862151103216,99523.73711546548,107193.67941051444,Plastics
DEU,23,650.6731094212777,1025.5440890502414,953.7637116411813,-6.999248318571659,58526.31305736683,60047.19075701158,Non-metallic minerals
DEU,24,495.791007738357,1207.3901516937358,1038.3975744110428,-13.996517782228807,125138.1715160948,123756.66650609145,Basic metals
DEU,25,9.158404891391108,307.9744546140369,240.38145729028068,-21.947598676151856,163565.6009714223,173053.46493977946,Fabricated metals
DEU,26,9.453691700458846,203.33400865003972,160.65793407422112,-20.9881636914309,108740.58860520116,112634.49506756531,Electronic
DEU,27,9.693070976142986,249.4492067912896,193.8278833612515,-22.297654959703124,126482.10283587992,133602.22312726313,Electrical equipment
DEU,28,8.665674540440078,236.32242860397267,186.16495410399529,-21.224170213666383,323575.5032011162,336608.9620966466,Machinery
DEU,29T30,6.76143563051173,229.97771825020757,180.9348119212515,-21.325068664086473,541600.9557903381,563798.6268448653,Transport equipments
DEU,31T33,13.622833814126109,240.9794919555731,191.00221721061834,-20.73922321745478,116642.39773315717,124299.17744654304,Manufacturing nec
DEU,35,1472.507728236632,1980.0991422159577,1891.099251382816,-4.4947189226869,175909.4332972996,155881.32289485497,Energy
DEU,36T39,22.168613979101025,161.02984311666427,136.94261649696602,-14.958237649307861,85481.21239273099,88613.5773095312,Water supply
DEU,41T43,27.70675803161532,250.9904493844884,206.16527420993702,-17.85931507930981,394308.13188370224,411104.0526095944,Construction
DEU,45T47,19.76988328213154,137.8097890850973,117.66410014448967,-14.61847454694798,621753.7971561917,635967.7130812771,"Wholesale, retail"
DEU,49,87.65991712028692,261.6555768787211,232.9793349038323,-10.959537846265903,127606.78275169453,131883.13159416209,Land transport
DEU,50,418.91846383073647,843.1866102541613,760.1549003208169,-9.847370549244886,37771.07329027461,41085.59855132857,Water transport
DEU,51,1077.887507999256,1391.4432703164541,1340.0834073553167,-3.691121589847981,30987.463675126903,28012.107186177156,Air transport
DEU,52,51.197304931037394,222.6617900488565,196.03764612390543,-11.957212739154386,169891.75527337188,172886.34205076244,Warehousing
DEU,53,41.87670464453734,197.5302226609542,173.30509600047301,-12.26401020266239,49717.37909352399,50957.03500602689,Post
DEU,55T56,10.956150251946571,208.48578799858308,167.16311426781095,-19.820379186255593,115551.53688907018,119934.28286459464,Tourism
DEU,58T60,11.893217268540408,107.84572078351516,92.155943627029,-14.54835392864696,83997.4564866082,86072.5661134807,Media
DEU,61,10.883351118318627,120.68206741151705,101.41291910667685,-15.966869575687497,79295.42937812753,81976.35229982807,Telecom
DEU,62T63,9.828973252736866,60.01485793531316,51.41615744796705,-14.327619498181917,180181.58707542185,183433.26816688763,IT
DEU,64T66,8.974193190243346,73.83209454047729,63.49391813536155,-14.002279725990974,304762.7727664104,314014.743831524,"Finance, insurance"
DEU,68,8.832687268554912,55.97407654819529,47.697706009732336,-14.786077857553863,497130.69946813566,518718.5359893611,Real estate
DEU,69T75,12.470733029789123,80.51567356504484,69.084867385379,-14.19699503653959,414650.8459164281,425836.55838301533,R&D
DEU,77T82,14.494770644891137,121.66331771308735,102.09693851112058,-16.08239818686286,312181.552289335,321724.7629525382,Administration
DEU,84,15.802401453253411,103.39591719040415,87.13638452609526,-15.725507453419908,336910.81800126587,351620.09819388285,Public sector
DEU,85,10.356329942093758,49.620986771845594,42.855676072566574,-13.633970502008609,206347.23033630569,216540.23366435198,Education
DEU,86T88,10.626408593551542,102.01118531774992,84.19999729340681,-17.460034376489062,400229.29313868674,420652.02361343097,Health
DEU,90T93,13.92707774904674,91.8763586015853,78.3872316700303,-14.68182581119649,76613.34410752697,80006.54224303945,Entertainment
DEU,94T98,11.42821566508314,85.2768824618363,72.04948923751581,-15.511112557661903,120316.24536112542,125996.70100396927,Other service
DNK,01T02,1292.6148106929138,1697.8516604299723,1619.953997138508,-4.58801349416693,11684.542815893949,10980.351586520275,Agriculture
DNK,03,461.0395017849247,649.5924462159885,613.840703665981,-5.503718948437424,865.4356046613416,815.4766334760678,Fishing
DNK,05T06,567.0854406216721,689.1437444005113,669.7555039214997,-2.813381190288183,4388.760557015236,4092.853733818112,"Mining, energy"
DNK,07T08,173.31228345171743,488.33814765569804,439.8007885757455,-9.939292949559544,334.6560257868742,327.48352348598144,"Mining, non-energy"
DNK,10T12,44.651802012429606,509.75380089561634,420.7102520687635,-17.467951915298528,23560.0793828468,24484.860949611102,Food products
DNK,13T15,9.957390726527928,250.82694796641732,200.5769891514711,-20.033716162616656,1807.7024889708705,1851.0825130059845,Textiles
DNK,16,13.376241143410487,361.4913225580438,285.33105733086006,-21.06835226036577,1794.226026780556,1966.080150851154,Wood
DNK,17T18,29.01613525151943,219.93985247098703,183.3959957596941,-16.61538657079602,2619.23234576942,2785.597221708736,Paper
DNK,19,214.0353050515063,701.7829330780877,643.5014362472324,-8.304775463151685,4559.995369759823,4502.519629925788,Coke
DNK,20,49.4585939924788,272.11850194102925,228.21195926952436,-16.135081722969318,7378.431252119593,8330.82693272698,Chemicals
DNK,21,13.310486996668343,91.94836136157305,76.87064772095214,-16.398023213627567,16378.063406287543,17314.813077596013,Pharmaceuticals
DNK,22,6.540737867934298,245.1619006170326,194.0619136660526,-20.84336384339069,3363.53488615621,3679.323295556875,Plastics
DNK,23,751.3240688308574,1069.9525430877286,1012.2609458019983,-5.391977210432216,3775.263521656935,3748.7416537316776,Non-metallic minerals
DNK,24,73.78527662899891,550.7727742084347,419.49561951688037,-23.83508423781923,1738.1516456847637,2301.117308133482,Basic metals
DNK,25,10.941634431785298,302.93589059230044,221.30558775681567,-26.946395382825443,6945.945824987632,7328.764784219184,Fabricated metals
DNK,26,5.262180050892616,159.47325069603122,125.5201983105111,-21.290750791954025,6081.129815117574,6312.149061196844,Electronic
DNK,27,5.634410164267522,203.46649786960216,157.0188771603366,-22.828141829537458,3017.1747360195977,3198.6484642644564,Electrical equipment
DNK,28,6.344525955060902,234.03715799568224,179.48983271660146,-23.307121717862913,22854.34735818779,23740.802140630552,Machinery
DNK,29T30,8.415458069120772,245.5670619346845,184.69992090869712,-24.78636204157408,1901.2631123087092,1958.6761728481508,Transport equipments
DNK,31T33,6.638804613349221,193.67070180199286,152.05781791918795,-21.48641146834359,10393.43737594803,11213.513736827217,Manufacturing nec
DNK,35,1173.042037726939,1394.6888967356522,1361.7278630103647,-2.3633251689630868,7417.466484713842,6884.0783783674115,Energy
DNK,36T39,10.818834471839397,125.56926381123567,104.92244122946217,-16.442576754142024,6377.766494126678,6683.748920645916,Water supply
DNK,41T43,18.492317655739352,231.95537283272387,188.0075717505365,-18.94666225898574,49750.38916846991,52213.25214711301,Construction
DNK,45T47,7.256296313250939,105.79340352966284,87.44010939328575,-17.348240555689387,71386.27994753532,73258.56995798077,"Wholesale, retail"
DNK,49,152.85041840802472,486.58041379261203,432.48908830646246,-11.11662614295119,13614.617622078727,13578.001988404667,Land transport
DNK,50,900.9740914150497,1291.0834253412518,1221.2120519656808,-5.411840319854079,33917.7344733684,32657.982485402135,Water transport
DNK,51,789.6090796839841,1104.353519199608,1048.8722743668004,-5.023866349700967,3363.6897907290777,3363.3624653810252,Air transport
DNK,52,10.292081789527286,145.3799439896893,122.06232193993094,-16.039091369722996,8550.262405565456,8472.705548884385,Warehousing
DNK,53,19.019901144789248,159.3182662750642,134.63760310210608,-15.491420883495408,2260.789878594107,2316.6783848998043,Post
DNK,55T56,3.173476206704826,189.7878396359515,153.52276355501266,-19.108219025255792,11659.138934720071,12135.865906010942,Tourism
DNK,58T60,2.784720384397501,73.06884372309976,60.53832395169401,-17.14892303331247,8259.35707185059,8471.728437539907,Media
DNK,61,3.3472679178978,99.07741385039425,81.66984792584036,-17.569661185181033,5975.022164512213,6159.074818898908,Telecom
DNK,62T63,2.6730514774056724,69.50826346363961,57.5108247298779,-17.260449529195427,13841.858382731303,14098.573417519932,IT
DNK,64T66,2.399301309367442,32.21823688671286,27.049097069174042,-16.044142439310903,28341.58416640372,29290.753213347645,"Finance, insurance"
DNK,68,2.9896934251529323,49.40573286479679,40.41995035140203,-18.18773246008749,45824.096493436286,48154.89377040056,Real estate
DNK,69T75,3.3627099339286315,70.47381056366123,58.6291837305494,-16.80713266158952,35982.88356041358,36981.099911982994,R&D
DNK,77T82,8.123246375789387,164.6492350457618,137.84914755307486,-16.2770798693588,20681.38675452576,21270.76762813878,Administration
DNK,84,8.53213015246628,77.9817116147487,65.18036833079269,-16.41582753043201,23440.805100961617,24755.089667019347,Public sector
DNK,85,3.121598182679141,53.05702751022743,44.53278404117544,-16.06619117026267,24666.851879672107,26077.712721717002,Education
DNK,86T88,2.4232054389869018,73.8924488682355,60.95438000135279,-17.50932478899675,44981.74122849894,47621.14244939408,Health
DNK,90T93,4.349286626754767,86.43674354344337,71.93403283297329,-16.778409407778042,8047.296718661045,8471.859454113353,Entertainment
DNK,94T98,3.261927578631637,68.3597493403426,55.96976846830944,-18.124672766641055,7970.747165057195,8364.29173903977,Other service
ESP,01T02,723.3543396616215,976.630326037944,916.8439853344446,-6.121696112596098,68461.45240956996,73995.49221190286,Agriculture
ESP,03,363.28087635975714,586.5542049274311,540.4797813274315,-7.8551007243567454,3248.175383808108,3216.837152054006,Fishing
ESP,05T06,5481.794047592598,5595.026006605808,5569.811383409928,-0.45066141187031405,1665.8735092989157,782.7554184147925,"Mining, energy"
ESP,07T08,248.3945226101935,577.6476112166824,514.2254795513041,-10.97938092945526,4561.467028984509,4352.527873185322,"Mining, non-energy"
ESP,10T12,25.222110844715097,589.8052970788737,434.5127063838696,-26.329466938347466,146220.9100065375,153291.99289875772,Food products
ESP,13T15,19.867004281125254,248.35426748517753,195.07343724656923,-21.453559376340593,23103.63422209936,23655.192128605948,Textiles
ESP,16,64.426354313892,395.4665996374176,334.1634248291168,-15.501479736722743,8609.962217604336,8960.57639033628,Wood
ESP,17T18,74.64725661716324,371.05905909044293,317.88383570693395,-14.33066302541016,23604.35037869661,24089.83620654387,Paper
ESP,19,300.74510557643873,1412.982138582921,1206.9688279849654,-14.580036433055412,49072.54320672242,47287.24308341853,Coke
ESP,20,215.53266254704877,659.908637759008,570.8906081184448,-13.489447560932163,47978.03654117944,48873.96353882618,Chemicals
ESP,21,105.33202807324858,348.16445911740124,296.80002401568987,-14.752923153592548,17297.68270229231,17273.100114933153,Pharmaceuticals
ESP,22,25.138063438908315,375.26596020872006,297.86004383840464,-20.62694850533815,24027.308287604126,25716.543776177856,Plastics
ESP,23,1034.1364071618914,1495.8599827201185,1411.4187753832084,-5.644994071126874,22375.53396220156,21252.41819901029,Non-metallic minerals
ESP,24,234.11378174673584,771.87022626893,655.3759725350334,-15.09246629410842,40421.3455713482,45815.82845938787,Basic metals
ESP,25,18.928392101303142,445.0235388903679,342.4571821095892,-23.04740037718456,44430.60961010525,45856.847655618534,Fabricated metals
ESP,26,14.232662107968595,234.40932016191888,184.98164769264736,-21.086052566139102,5410.091198391422,5589.209450002323,Electronic
ESP,27,26.06217783446502,410.33153016549363,322.84302130788,-21.321419980162872,21832.40416875468,22522.559772653276,Electrical equipment
ESP,28,17.678974748361426,332.16969071167046,258.13371343291067,-22.28860108221747,25849.915309277592,26497.236678607922,Machinery
ESP,29T30,7.710117360886968,320.6951975534125,249.3082225633006,-22.260069852845945,101295.4749511302,104029.75513478732,Transport equipments
ESP,31T33,27.31287098174084,233.07328787320947,189.4051056859734,-18.735815925414542,29253.6072291392,31010.99610380489,Manufacturing nec
ESP,35,916.0992946073846,1414.8900488306156,1326.6313287436644,-6.237850083113912,69360.38524866669,65005.556273851216,Energy
ESP,36T39,34.966844000014795,236.40183726727736,199.67419294915632,-15.536107816538049,35490.76376465302,37188.553617833786,Water supply
ESP,41T43,25.993238367249784,254.91555045330304,209.66665184452847,-17.750544652262604,176699.7991980467,184498.56043783927,Construction
ESP,45T47,13.47588795843954,130.11113146689368,108.39718024985056,-16.68877287610718,284656.5667383446,292856.67556200305,"Wholesale, retail"
ESP,49,253.8383711524885,512.443735932032,468.3965280842111,-8.595520787800822,64249.545590578535,63536.010164580985,Land transport
ESP,50,3822.867660280066,4059.3758240101365,4017.1185068891937,-1.0409806569522857,2695.6203865150405,1350.8393397058583,Water transport
ESP,51,1223.4887260025964,1523.542244675734,1471.5354917738835,-3.413541901026818,14651.544896999694,13042.174180078544,Air transport
ESP,52,14.959620687945478,216.1125631022853,181.4312133268127,-16.047817525100584,55950.616493535694,56557.99578807318,Warehousing
ESP,53,43.16133323047346,184.75903863905614,164.77044844086805,-10.81873468568844,6023.910304430323,6147.165441956957,Post
ESP,55T56,8.761678926407065,199.01262098901614,154.4223491927814,-22.405750738138238,145634.18846064177,151816.15636116805,Tourism
ESP,58T60,9.153263083990698,132.28349022032617,108.7816644679832,-17.76625768884631,23488.89112299643,23951.46728190293,Media
ESP,61,8.188459643597634,167.1467317513746,138.6203671142207,-17.066660136427885,38713.01976164161,39789.33655958007,Telecom
ESP,62T63,10.32628571363592,123.19944135962356,101.81566726426477,-17.35703819706356,43868.62929831691,44277.722349942924,IT
ESP,64T66,11.556903661292036,67.32454446301846,57.69366924483896,-14.305147246068273,90249.08665574138,93101.88572305103,"Finance, insurance"
ESP,68,7.680509449639929,37.20445733170662,32.24984781394976,-13.31724710720188,174727.9928238243,182685.8384863059,Real estate
ESP,69T75,10.360804818498805,112.06473189855367,92.64896707424312,-17.32549080819345,112249.96709941972,115125.00429462185,R&D
ESP,77T82,13.42256785257558,133.5199065311813,110.93548096170286,-16.91465052381851,98341.83849901066,100457.8940954204,Administration
ESP,84,15.595565575695373,101.44350828638147,85.99245911911234,-15.231185739012346,106889.35851085171,111725.96365747286,Public sector
ESP,85,14.37385136233957,65.28787289555532,55.58545384205984,-14.860982021909322,78406.26507053034,82141.91784328331,Education
ESP,86T88,8.55393351746995,104.81513836238342,86.71087360657467,-17.27256676723151,126491.51385034728,132820.56461006333,Health
ESP,90T93,12.036479496352149,103.33811234292422,87.15490472609785,-15.660444389697105,42371.19335056101,44220.6515916662,Entertainment
ESP,94T98,7.156782375589353,67.31660564019877,56.13542432809122,-16.609841220857106,47786.83800229942,49965.404406792346,Other service
EST,01T02,2084.6425905301267,3072.223040154912,2792.9261781784885,-9.09103467833964,2267.9725634875795,1590.2757739796125,Agriculture
EST,03,94.25392997457314,498.54163967776043,361.68991967774764,-27.450409175143093,106.09637181916656,109.55504152535309,Fishing
EST,05T06,2527.96240547991,3140.393564676036,2925.101214819969,-6.855584990293295,390.6328294240916,159.88393831838346,"Mining, energy"
EST,07T08,3909.461296331978,4588.3420896225625,4345.738845020615,-5.287383544279365,154.94556785918337,94.39650072736451,"Mining, non-energy"
EST,10T12,41.154823690305456,1111.9521664467006,786.3512515478083,-29.281917399321827,2016.774525012768,2027.767532466735,Food products
EST,13T15,10.5038439570941,536.0419043740078,373.56966583577514,-30.309615202186194,666.4226952145772,709.8197366193227,Textiles
EST,16,254.1783584075064,1528.1066042174923,1191.9047010112079,-22.001207394718747,2803.745436536409,2329.321198604763,Wood
EST,17T18,106.4929359843254,1110.3397554770297,789.8345257158675,-28.86550969468486,600.9788293321174,569.7892090918598,Paper
